l1,l2,l3,k1,k2,k3,w1,w2,w3
1.4754098360655736,1.2732240437158469,1.2732240437158469,4200,4200,4200,18.12620027434842,51.64710664024793,75.98422496570645
1.4808743169398908,1.2732240437158469,1.2732240437158469,4200,4200,4200,18.10638622161256,51.61713153482701,75.97203170248437
1.4863387978142075,1.2732240437158469,1.2732240437158469,4200,4200,4200,18.0867753899304,51.58563227150333,75.95945739978661
1.4918032786885247,1.2732240437158469,1.2732240437158469,4200,4200,4200,18.067164558248233,51.55311690291114,75.94688309708884
1.4972677595628414,1.2732240437158469,1.2732240437158469,4200,4200,4200,18.04775694761977,51.52466595539298,75.93430879439109
1.5027322404371586,1.2732240437158469,1.2732240437158469,4200,4200,4200,18.02824772646446,51.49367474470355,75.92211553116903
1.5081967213114753,1.2732240437158469,1.2732240437158469,4200,4200,4200,18.00873850530915,51.46319158664838,75.89811004420059
1.5136612021857925,1.2732240437158469,1.2732240437158469,4200,4200,4200,17.98933089468069,51.43423258649595,75.8859167809785
1.5191256830601092,1.2732240437158469,1.2732240437158469,4200,4200,4200,17.96992328405223,51.404257481075035,75.87334247828075
1.5245901639344261,1.2732240437158469,1.2732240437158469,4200,4200,4200,17.950718894477472,51.374282375654126,75.86153025453436
1.530054644808743,1.2732240437158469,1.2732240437158469,4200,4200,4200,17.93151450490271,51.33719453335365,75.84933699131228
1.53551912568306,1.2732240437158469,1.2732240437158469,4200,4200,4200,17.9124117258548,51.31382411217802,75.83752476756592
1.540983606557377,1.2732240437158469,1.2732240437158469,4200,4200,4200,17.89330894680689,51.28689732256262,75.82609358329523
1.546448087431694,1.2732240437158469,1.2732240437158469,4200,4200,4200,17.87420616775898,51.2569222171417,75.81466239902456
